date,close,high,low,open,volume
2005-07-12,32.701904296875,32.83851786872391,32.45429118004745,32.548213621404415,86059300
2005-07-13,32.77876663208008,32.81292085703414,32.5909216519589,32.71899836697355,72135400
2005-07-14,33.103233337402344,33.19715585039513,32.889774265010374,33.01784775416938,99135200
2005-07-15,33.205684661865234,33.29960715189539,33.000765826459606,33.15445658157691,67239200
2005-07-18,33.06907272338867,33.20568637307468,33.03491849668559,33.1203040634433,58644000
2005-07-19,33.453304290771484,33.47038140650174,33.16299983761075,33.22276811410324,77860900
2005-07-20,33.692378997802734,33.786301510218934,33.21423276314128,33.24838373909786,91433100
2005-07-21,33.70091247558594,33.88875420589657,33.478913261864804,33.77775785616229,127286000
2005-07-22,33.658206939697266,33.80336072486686,33.48744237896864,33.709438262190986,71666600
2005-07-25,33.53013610839844,33.837517552846776,33.470367856102975,33.69236375646819,51872700
2005-07-26,33.658206939697266,33.75212940237314,33.46182508915917,33.63259290701301,67324900
2005-07-27,33.91435241699219,33.94850336692978,33.49597152329325,33.68381640501005,78351100
2005-07-28,34.07660675048828,34.08514368038942,33.84607055763332,33.93999307218093,66163700
2005-07-29,33.794822692871094,34.08512373945225,33.74359137205524,34.04243260066826,74725700
2005-08-01,33.854610443115234,34.00830123698294,33.74361081262701,33.846070256163145,59748300
2005-08-02,34.22174835205078,34.272976427353456,33.854598612460975,33.89728976092182,79284100
2005-08-03,34.20467758178711,34.26444585213675,34.05098681313761,34.076600855537045,61916400
2005-08-04,33.871673583984375,34.102209701832166,33.78629128424488,34.05098162483885,72035500
2005-08-05,33.709442138671875,33.97413244964016,33.666750993580365,33.820441721610266,66029500
2005-08-08,33.46183395385742,33.82044679206662,33.419142802365535,33.743601416530794,63415400
2005-08-09,33.683834075927734,33.80337060623065,33.56429754562482,33.61552562596826,62143600
2005-08-10,33.39352035522461,33.88874345067236,33.27398385829327,33.76920695374101,102317500
2005-08-11,33.66675567626953,33.760678162809825,33.38498821664866,33.41060551296712,92446700
2005-08-12,33.47891616821289,33.572838670084884,33.273997306970884,33.402070780965495,86367300
2005-08-15,33.683834075927734,33.83752483121039,33.367915637680575,33.41914371802402,63061100
2005-08-16,33.137386322021484,33.58138156672152,33.07761804457406,33.55576426415345,94596000
2005-08-17,33.333763122558594,33.444759473747055,33.120304091175086,33.231300442363555,74470500
2005-08-18,33.162994384765625,33.38499033850353,33.103226118100565,33.188608425586004,72559400
2005-08-19,33.14592361450195,33.29961440308635,33.12030956878018,33.20569189260401,52024300
2005-08-22,33.162994384765625,33.45329879019288,32.95807228682381,33.1971486106103,88056300
2005-08-23,33.06907272338867,33.23130041453882,32.966613300405754,33.162995218258985,57482900
2005-08-24,32.8726806640625,33.4532893103874,32.83852644789625,33.000757346123265,95025700
2005-08-25,32.949527740478516,33.034910028222235,32.864145452734796,32.93245063150467,52328800
2005-08-26,32.83852767944336,32.95806418338289,32.676300032257636,32.898295931413124,63840700
2005-08-29,33.09468460083008,33.17152997732402,32.6677665663362,32.6677665663362,74940400
2005-08-30,32.975162506103516,33.009316745523186,32.71901222471106,32.92393440410155,87373600
2005-08-31,33.28252029418945,33.308134326833745,32.85560237878355,32.99221598142843,93426300
2005-09-01,33.231292724609375,33.42767785414419,33.11175621593641,33.29960116220854,74884400
2005-09-02,33.103233337402344,33.325229339554134,33.07761929099593,33.299615293147724,53244900
2005-09-06,33.58991622924805,33.649684502661835,33.214229473914706,33.25692063247789,78106600
2005-09-07,33.64969253540039,33.70946082308186,33.47892460325588,33.55577000986454,57440100
2005-09-08,33.64114761352539,33.786298204236964,33.53014799542873,33.547225110299486,73529700
2005-09-09,33.82898712158203,33.88875539110658,33.564300001438006,33.649682313008384,75342100
2005-09-12,33.922908782958984,34.03390839096733,33.79483531875826,33.837526473491835,51689900
2005-09-13,33.837520599365234,34.076593630071706,33.760675231334474,33.880211746687706,66145800
2005-09-14,33.453304290771484,33.880222412647456,33.4276902457395,33.85460836761547,98644000
2005-09-15,33.436222076416016,33.5899128374255,33.342299582785074,33.521604384920714,80421500
2005-09-16,33.64114761352539,33.692375701011066,33.39353433358922,33.51307088055796,71034100
2005-09-19,33.37645721435547,33.624070494259264,33.22276643766529,33.57283914965367,73387500
2005-09-20,33.23983383178711,33.76067428301821,33.13737442966603,33.43621570965486,115202800
2005-09-21,32.8726806640625,33.18859902078697,32.84706663050048,33.145907879141824,116404300
2005-09-22,32.99222183227539,33.069067200961236,32.65068939365836,32.82145398440399,118686100
2005-09-23,33.08616638183594,33.19716604556438,32.79586182394245,32.872707243888605,70154000
2005-09-26,33.09468460083008,33.325220730311905,32.91537980805292,33.273992650733355,69327600
2005-09-27,33.017852783203125,33.214238025987406,32.88123908634936,33.120315498689045,64089500
2005-09-28,33.02638626098633,33.256922438297394,32.923926823445896,33.094691466971014,72044500
2005-09-29,33.47037124633789,33.47890817304818,32.82999425791481,32.98368499570642,117634600
2005-09-30,33.692378997802734,33.70945611434449,33.410614717681085,33.44476569363766,79248500
2005-10-03,33.777767181396484,33.939994915344286,33.73507275819115,33.76069006353979,81685600
2005-10-04,33.55575942993164,34.050985951295985,33.54722250172338,33.828986732364946,85348600
2005-10-05,33.09468460083008,33.58991108426351,33.0690705610408,33.56429704447424,106152200
2005-10-06,32.659236907958984,33.18007754710856,32.37746937905767,33.06907792143893,162213700
2005-10-07,32.73609161376953,32.932473618355026,32.599477903747974,32.787322976450525,91119900
2005-10-10,32.556766510009766,32.838530686940224,32.496998252566165,32.676303024896974,64012000
2005-10-11,32.394535064697266,32.65068845772462,32.27499855175154,32.65068845772462,114736900
2005-10-12,32.01030731201172,32.49699348384926,31.95907598866688,32.20668916581237,146109500
2005-10-13,32.25792694091797,32.36892654634412,31.87370330012772,31.993239833451465,138569600
2005-10-14,32.497005462646484,32.50554239112147,32.138392581294006,32.34331469308492,131463200
2005-10-17,32.59945297241211,32.60798989776621,32.29207154566014,32.50553050789065,64080400
2005-10-18,32.368919372558594,32.599455460215765,32.368919372558594,32.56530124194236,88070400
2005-10-19,33.017852783203125,33.017852783203125,32.11278826296972,32.20671079026808,132879900
2005-10-20,32.7104606628418,33.17152966027246,32.531152614652335,33.05199313289688,132576900
2005-10-21,32.91537094116211,33.08613876038268,32.727529271432196,33.01783032984436,110032000
2005-10-24,33.436222076416016,33.453299189542214,32.847076330630514,33.0690722870185,110820900
2005-10-25,33.30813217163086,33.46182287180245,33.10321340948541,33.37644059709601,86665800
2005-10-26,33.137386322021484,33.53015021871222,33.094691903450325,33.28253692235756,89878100
2005-10-27,32.471397399902344,33.12885182179841,32.471397399902344,33.111774702864146,132231100
2005-10-28,32.71900939941406,32.778777684673706,32.377473548964154,32.582395710659554,95243900
2005-10-31,33.18861389160156,33.34230467608854,32.80438693038411,32.8300042325498,115279100
2005-11-01,33.162994384765625,33.30814495891613,33.05199477933355,33.11176304599861,73502300
2005-11-02,33.59846115112305,33.69238367658203,33.05200637440972,33.069083493322935,101409900
2005-11-03,34.1021842956543,34.230260906972234,33.88018852744321,33.93141982339509,137054000
2005-11-04,34.22174835205078,34.34982179743332,34.01682627946253,34.15343990881275,100944500
2005-11-07,34.26444625854492,34.40105991483968,34.11075548807251,34.33275145812905,65324500
2005-11-08,34.27296829223633,34.45227302748717,34.14489487725361,34.22174022909327,78859700
2005-11-09,34.290061950683594,34.43521579961267,34.179062331752725,34.25590772068538,72458800
2005-11-10,34.66572952270508,34.74257486910583,34.08512096259378,34.30712007758478,120763100
2005-11-11,34.75965881347656,34.938963571314204,34.73404477867847,34.81089014019824,80057200
2005-11-14,34.75965881347656,34.88773550171801,34.665736343049566,34.81089014019824,53652400
2005-11-15,34.59744644165039,34.92190513990709,34.47790988364185,34.7767512786632,79543500
2005-11-16,34.8109016418457,34.81943857055721,34.54621125201728,34.691365097125306,65895700
2005-11-17,35.271976470947266,35.2805134002657,34.8792093226368,34.93044066992776,94425500
2005-11-18,35.3914909362793,35.56225873021259,35.2378002474518,35.45125917558723,108820200
2005-11-21,35.47688293457031,35.502500227817194,35.21219587564917,35.3488094968385,69731400
2005-11-22,35.6049690246582,35.75011961048087,35.31466459588635,35.40858709594879,88814000
2005-11-23,35.690345764160156,35.87819073494356,35.61350039039658,35.630577502024714,64101200
2005-11-25,35.76719284057617,35.80988399311575,35.630579198173834,35.7245016880366,22930200
2005-11-28,35.46835708618164,35.861120962633414,35.434202855935396,35.861120962633414,74716200
2005-11-29,35.29758071899414,35.73303565016067,35.29758071899414,35.664730463191326,77443000
2005-11-30,35.21220397949219,35.42566301529697,35.16950956663011,35.24635494980489,88044400
2005-12-01,35.869651794433594,35.90380601887423,35.43419683275689,35.442733760303994,91914100
2005-12-02,35.955039978027344,35.97211709149323,35.75011787356302,35.80988614213046,72929200
2005-12-05,35.690345764160156,35.91234495819981,35.545195201010074,35.91234495819981,61519900
2005-12-06,35.809879302978516,36.125800956071636,35.77572833969541,35.886724670335525,81509400
2005-12-07,35.741554260253906,35.88670473065309,35.545172487707056,35.86109070814122,83885500
2005-12-08,35.48542785644531,35.8611145506005,35.23781461712376,35.8269603264611,112043200
2005-12-09,35.62206268310547,35.66475386010846,35.331758119505864,35.48544896241906,56526900
2005-12-12,35.750099182128906,35.809867419447365,35.58787157471089,35.750099182128906,44863600
2005-12-13,35.895267486572266,36.04041804826661,35.65619118330221,35.70742251767279,76611600
2005-12-14,35.77573776245117,35.94650239522055,35.613506801343036,35.81842892064351,73581600
2005-12-15,35.83550262451172,35.920884932769695,35.52812110338097,35.861116665563856,72607200
2005-12-16,35.588138580322266,35.89625823611912,35.56245949360238,35.827788289825065,63743000
2005-12-19,35.02324295043945,35.6994011917314,35.00612791330244,35.665164587492804,75341700
2005-12-20,35.04892349243164,35.220103255755035,34.87774372910824,35.04892349243164,70257700
2005-12-21,35.202999114990234,35.44264892106396,35.04893759251891,35.10885004403734,68935000
2005-12-22,35.4340934753418,35.485445142519254,35.177322079518795,35.18588286737099,59149500
2005-12-23,35.4340934753418,35.59671252971029,35.34850192173949,35.528239286828445,38000400
2005-12-27,35.125972747802734,35.67374566734222,35.066060288789615,35.53680243745735,55656300
2005-12-28,35.083160400390625,35.28857350616273,34.980450582522124,35.143072828322694,50302400
2005-12-29,34.85207748413086,35.19443383986912,34.79216504025208,35.11740308845593,47301700
2005-12-30,34.586727142333984,34.73223103355159,34.5439330325575,34.69799443973788,60026500
2006-01-03,35.357059478759766,35.51112099618227,34.37277792466972,34.79216833653845,109350400
2006-01-04,35.725093841552734,35.725093841552734,35.365615890525,35.442646646817835,92769400
2006-01-05,35.87914276123047,35.94761597790387,35.699405464936795,35.733642073273494,77656900
2006-01-06,36.52962875366211,36.54674705946778,35.998974333618186,36.17015086170894,110053900
2006-01-09,36.675132751464844,36.73504519467743,36.39268884274597,36.52963203651521,80768800
2006-01-10,36.70081329345703,36.73504664451298,36.41836610860743,36.51251517022396,84369400
2006-01-11,36.983253479003906,37.06884501045985,36.69224880201986,36.80351616042105,100761400
2006-01-12,36.80353546142578,37.05174613534338,36.675149729403635,36.94047871858984,82429200
2006-01-13,36.786407470703125,36.84631992589285,36.57243348360156,36.75217084917073,64572100
2006-01-17,36.54673385620117,36.62376457200626,36.37555412496966,36.503939739638746,77962100
2006-01-18,36.12736511230469,36.34133908704942,35.964746066892836,35.97330358928978,121021900
2006-01-19,36.39267349243164,36.64944146432214,36.19581793848286,36.30708199181353,111094000
2006-01-20,35.305694580078125,36.36700659313831,35.22010632345283,36.34132750416457,188569400
2006-01-23,35.31426239013672,35.476884696087836,35.160204136315976,35.39985393668564,111381900
2006-01-24,35.468326568603516,35.690861341334255,35.35706244722205,35.39985659121368,77956900
2006-01-25,35.31426239013672,35.66517956852814,35.160204136315976,35.63950373705529,99826400
2006-01-26,35.562461853027344,35.68228671572864,35.28857551971506,35.51966772563154,112600600
2006-01-27,36.04176712036133,36.281416862729714,35.72508663723412,35.776438287751425,110830400
2006-01-30,36.110233306884766,36.221500646363026,36.00752675158773,36.10167578768606,53942600
2006-01-31,35.9476203918457,36.17871262901983,35.78500137975269,36.093121097668444,100988100
2006-02-01,36.07601547241211,36.093130518166426,35.69086164326139,35.72509826473788,89168700
2006-02-02,35.459747314453125,36.016080640349706,35.442629014350565,35.956164957499794,94047400
2006-02-03,35.02324295043945,35.288571735815125,34.903418100586656,35.19442270665014,121094200
2006-02-06,34.92910385131836,35.100280375210126,34.74080575705793,34.8520731095739,58162800
2006-02-07,34.77503204345703,35.031800018045644,34.61240982306476,34.869181062635306,87327000
2006-02-08,35.177337646484375,35.220135074716566,34.826420283883884,35.02327604680754,89907800
2006-02-09,34.84352493286133,35.40841615507115,34.775054951524666,35.27147292741374,78213400
2006-02-10,35.0574836730957,35.14307519374715,34.45835608846626,34.81783394523699,102575900
2006-02-13,34.65523147583008,34.86920548199973,34.492609141551235,34.83496885741637,70643100
2006-02-14,35.006141662597656,35.10884825067102,34.586751258407425,34.72369446416644,94340300
2006-02-15,35.22866439819336,35.3142526561672,34.8606290119369,34.91198392571086,92254300
2006-02-16,35.55392837524414,35.562485900516876,35.220129384865054,35.35707264412275,103859600
2006-02-17,35.27147674560547,35.48545076604469,35.262919221381054,35.48545076604469,81770200
2006-02-21,34.877750396728516,35.3228165604602,34.7579255189898,35.27146164215087,85101400
2006-02-22,35.31426239013672,35.553915455490035,34.81784448008762,34.90343276165288,91983900
2006-02-23,35.22010803222656,35.55390682023589,35.16019559668555,35.25434137754795,66517100
2006-02-24,35.31426239013672,35.33994148659322,35.10028842123991,35.25434994004431,57085400
2006-02-27,35.707984924316406,35.836367375247356,35.37418598091781,35.39986181810712,64945000
2006-02-28,35.177337646484375,35.70799571869809,35.06607347503972,35.613846600563875,117564600
2006-03-01,35.656620025634766,35.750769089011136,35.2201145904157,35.28858455879085,80962300
2006-03-02,35.68228530883789,35.810670950945905,35.44263559288428,35.56246045086108,69856500
2006-03-03,35.47686767578125,35.95616704657292,35.42551277248982,35.47686767578125,112066100
2006-03-06,35.16876983642578,35.630954500312775,35.05750243253053,35.55392372299828,99581000
2006-03-07,34.963340759277344,35.15163887272215,34.7921642179456,35.10884473738922,96441100
2006-03-08,34.980464935302734,35.168763080339524,34.6637843627276,34.88631586278434,103961900
2006-03-09,34.68090057373047,35.2201158787111,34.63810643380772,35.09173019395928,108556700
2006-03-10,34.715126037597656,34.91198162997892,34.39844232095679,34.646652823735025,124474900
2006-03-13,34.81782531738281,35.04035668596798,34.766470417717684,34.86918021704794,69169100
2006-03-14,35.40840530395508,35.45119943729898,34.783601815181385,34.783601815181385,118201000
2006-03-15,35.707984924316406,35.707984924316406,35.365625191865114,35.54536258215907,84375800
2006-03-16,35.40840530395508,35.87914730070423,35.374171956269805,35.819234861026146,101371200
2006-03-17,35.501766204833984,35.6216751435224,35.31333600559588,35.40755110521493,78219600
2006-03-20,35.58742141723633,35.69876685359391,35.4589489296922,35.604551735697044,60240100
2006-03-21,35.21055221557617,35.981396680012416,35.18485838027688,35.21055221557617,136566000
2006-03-22,35.296207427978516,35.356161900274095,34.996435066500624,35.01356538248132,112282800
2006-03-23,35.193424224853516,35.30476963061827,34.96216989008362,35.193424224853516,75158200
2006-03-24,35.37329864501953,35.54459856868492,35.13348071225256,35.31334416182779,81795500
2006-03-27,35.381874084472656,35.553170782723534,35.32191958662983,35.356176965914955,54400400
2006-03-28,35.23624801635742,35.69018989075547,35.107775565421704,35.4503720351902,100522800
2006-03-29,35.90431594848633,36.05848551218261,35.26194385550963,35.28764096097463,130669100
2006-03-30,36.01565933227539,36.229783351215524,35.79297179017788,35.981398705099394,115915600
2006-03-31,35.91287612915039,36.13556364279337,35.83579136149074,36.08417597586882,71074600
2006-04-03,35.95571517944336,36.28974822201754,35.88719717271556,36.10132125306046,80730700
2006-04-04,36.15270233154297,36.23835390838588,35.91288445092996,36.015663075867884,89952600
2006-04-05,36.49528884887695,36.54667650904456,36.1526892004884,36.22977395801221,91628200
2006-04-06,36.598079681396484,36.77794308670623,36.349695016574366,36.47817074452332,91712800
2006-04-07,36.24691390991211,36.8721556573725,36.22978359620827,36.72655289179978,116604300
2006-04-10,36.19554138183594,36.40110198357947,36.04993854219358,36.31545363876337,58981900
2006-04-11,35.90431594848633,36.3411308013836,35.72445254659847,36.30687017227922,91481900
2006-04-12,35.91287612915039,36.04135183100742,35.80153073869249,35.92143965121355,58751200
2006-04-13,36.05849075317383,36.25548776552021,35.79297900720713,35.88719411730134,63476900
2006-04-17,35.681636810302734,36.1527091361457,35.450382410210906,36.007106329017994,104072100
2006-04-18,36.36682891845703,36.452480501295646,35.775847699602686,35.775847699602686,124291700
